HGT,UWind,VWind,latitude,longitude,forecast_time_hr,forecast_time_unix
1089.3115,-2.56635,-5.79083,37.5,-81.25,12,1745762400
1087.7275,-0.7563501,-5.46083,37.5,-81.0,12,1745762400
1085.7115,0.1836499,-4.79083,37.5,-80.75,12,1745762400
1083.9034,1.00365,-4.62083,37.5,-80.5,12,1745762400
1080.0955,1.7236499,-4.18083,37.5,-80.25,12,1745762400
1076.5594,2.18365,-5.93083,37.5,-80.0,12,1745762400
1074.1915,1.1936499,-6.01083,37.5,-79.75,12,1745762400
1073.1835,1.0736499,-5.06083,37.5,-79.5,12,1745762400
1071.0074,2.03365,-6.78083,37.5,-79.25,12,1745762400
1070.1595,0.4636499,-6.78083,37.5,-79.0,12,1745762400
1068.3995,1.1836499,-6.23083,37.5,-78.75,12,1745762400
1066.7834,1.2836499,-9.77083,37.5,-78.5,12,1745762400
1065.0555,1.74365,-10.07083,37.5,-78.25,12,1745762400
1062.8315,1.3536499,-11.23083,37.5,-78.0,12,1745762400
1061.3275,2.04365,-11.620831,37.5,-77.75,12,1745762400
1059.7275,3.23365,-12.56083,37.5,-77.5,12,1745762400
1552.1812,1.1673975,-5.0247593,36.5,-81.5,12,1745762400
1551.3971,1.3573974,-9.8247595,36.5,-81.25,12,1745762400
1549.7332,1.2973975,-11.67476,36.5,-81.0,12,1745762400
1548.6132,1.0473975,-11.0347595,36.5,-80.75,12,1745762400
1548.3732,0.0073974608,-10.604759,36.5,-80.5,12,1745762400
1547.8771,-0.8026025,-10.434759,36.5,-80.25,12,1745762400
1546.4052,-0.64260256,-10.91476,36.5,-80.0,12,1745762400
1545.0931,-0.8226025,-11.13476,36.5,-79.75,12,1745762400
1543.7651,-0.70260257,-10.54476,36.5,-79.5,12,1745762400
1542.6292,0.09739746,-11.7847595,36.5,-79.25,12,1745762400
1540.5491,0.77739745,-11.404759,36.5,-79.0,12,1745762400
1538.3091,1.2073975,-11.71476,36.5,-78.75,12,1745762400
1536.4691,1.9373975,-12.00476,36.5,-78.5,12,1745762400
1534.5972,2.9573975,-12.62476,36.5,-78.25,12,1745762400
1532.5491,3.8373976,-12.774759,36.5,-78.0,12,1745762400
1530.3732,4.6773973,-12.814759,36.5,-77.75,12,1745762400
1528.3572,5.4673977,-12.74476,36.5,-77.5,12,1745762400
1553.7012,-0.41260254,-6.7947598,36.75,-81.5,12,1745762400
1552.0371,0.39739746,-9.774759,36.75,-81.25,12,1745762400
1550.8212,0.28739747,-10.95476,36.75,-81.0,12,1745762400
1548.6611,0.51739746,-11.944759,36.75,-80.75,12,1745762400
1547.0452,0.58739746,-12.274759,36.75,-80.5,12,1745762400
1546.8531,-0.37260255,-11.184759,36.75,-80.25,12,1745762400
1545.8611,-0.8126025,-11.654759,36.75,-80.0,12,1745762400
1544.7731,-1.1526026,-11.66476,36.75,-79.75,12,1745762400
1543.7012,-0.97260255,-11.50476,36.75,-79.5,12,1745762400
1542.6451,-0.96260256,-11.774759,36.75,-79.25,12,1745762400
1541.1411,-0.39260253,-11.604759,36.75,-79.0,12,1745762400
1538.9171,0.57739747,-11.944759,36.75,-78.75,12,1745762400
1536.5331,1.3873974,-12.79476,36.75,-78.5,12,1745762400
1534.0531,2.1473975,-13.13476,36.75,-78.25,12,1745762400
1531.7012,2.7773974,-13.13476,36.75,-78.0,12,1745762400
1529.7172,3.7873974,-13.524759,36.75,-77.75,12,1745762400
1527.4772,4.7173977,-13.66476,36.75,-77.5,12,1745762400
1552.8372,-2.0226026,-8.984759,37.0,-81.5,12,1745762400
1551.7172,-0.8026025,-10.20476,37.0,-81.25,12,1745762400
1550.5972,-0.33260253,-11.24476,37.0,-81.0,12,1745762400
1549.4131,-0.30260253,-11.70476,37.0,-80.75,12,1745762400
1547.5092,0.12739746,-11.724759,37.0,-80.5,12,1745762400
1546.0531,-0.05260254,-11.5347595,37.0,-80.25,12,1745762400
1545.5251,-0.71260256,-12.21476,37.0,-80.0,12,1745762400
1544.5171,-1.3026025,-12.144759,37.0,-79.75,12,1745762400
1542.9331,-1.3826026,-12.5347595,37.0,-79.5,12,1745762400
1541.2692,-1.3326025,-12.59476,37.0,-79.25,12,1745762400
1540.0051,-0.96260256,-12.814759,37.0,-79.0,12,1745762400
1537.8931,-0.48260254,-13.83476,37.0,-78.75,12,1745762400
1535.3171,-0.28260255,-15.064759,37.0,-78.5,12,1745762400
1532.7571,0.23739746,-14.394759,37.0,-78.25,12,1745762400
1530.5972,1.0073974,-14.654759,37.0,-78.0,12,1745762400
1528.7571,2.1073976,-14.91476,37.0,-77.75,12,1745762400
1526.4851,3.1773975,-14.644759,37.0,-77.5,12,1745762400
1553.7651,-3.8026025,-9.20476,37.25,-81.5,12,1745762400
1552.5972,-2.6526024,-9.814759,37.25,-81.25,12,1745762400
1550.7091,-1.5226026,-11.30476,37.25,-81.0,12,1745762400
1548.3251,-0.5626025,-12.66476,37.25,-80.75,12,1745762400
1546.1171,-0.16260254,-12.654759,37.25,-80.5,12,1745762400
1544.6132,-0.11260254,-12.12476,37.25,-80.25,12,1745762400
1543.7491,-0.44260255,-13.55476,37.25,-80.0,12,1745762400
1542.1332,-1.0426025,-13.88476,37.25,-79.75,12,1745762400
1540.4851,-1.7026025,-14.404759,37.25,-79.5,12,1745762400
1539.0771,-1.4726025,-14.194759,37.25,-79.25,12,1745762400
1537.0771,-0.6326025,-14.8247595,37.25,-79.0,12,1745762400
1535.1571,-0.32260254,-16.27476,37.25,-78.75,12,1745762400
1533.2852,-0.10260254,-16.85476,37.25,-78.5,12,1745762400
1530.7571,-0.12260254,-15.84476,37.25,-78.25,12,1745762400
1528.3251,0.37739745,-17.72476,37.25,-78.0,12,1745762400
1525.7012,1.1773975,-18.19476,37.25,-77.75,12,1745762400
1523.1571,2.1073976,-18.004759,37.25,-77.5,12,1745762400
1555.1091,-4.0826025,-8.684759,37.5,-81.5,12,1745762400
1553.7172,-3.6726027,-9.66476,37.5,-81.25,12,1745762400
1551.9412,-2.8826025,-10.41476,37.5,-81.0,12,1745762400
1549.4291,-2.4326026,-11.66476,37.5,-80.75,12,1745762400
1546.8851,-0.89260256,-11.894759,37.5,-80.5,12,1745762400
1543.3811,0.5573975,-12.80476,37.5,-80.25,12,1745762400
1541.3491,0.24739747,-15.234759,37.5,-80.0,12,1745762400
1539.4772,-0.60260254,-15.7847595,37.5,-79.75,12,1745762400
1538.1011,-0.78260255,-15.984759,37.5,-79.5,12,1745762400
1536.9171,-0.6326025,-15.83476,37.5,-79.25,12,1745762400
1534.9171,0.35739747,-16.15476,37.5,-79.0,12,1745762400
1533.0132,1.6673975,-17.69476,37.5,-78.75,12,1745762400
1530.7731,1.3973975,-18.13476,37.5,-78.5,12,1745762400
1528.9491,0.70739746,-17.31476,37.5,-78.25,12,1745762400
1527.1411,0.8173975,-19.29476,37.5,-78.0,12,1745762400
1524.3732,1.4573975,-19.914759,37.5,-77.75,12,1745762400
1521.9252,2.4973974,-19.97476,37.5,-77.5,12,1745762400
2053.7268,3.2948534,-7.175894,36.5,-81.5,12,1745762400
2053.3909,3.4248536,-7.4658937,36.5,-81.25,12,1745762400
2052.3987,3.5348535,-7.2658935,36.5,-81.0,12,1745762400
2051.8228,3.5048535,-6.7358937,36.5,-80.75,12,1745762400
2050.4946,3.3248534,-7.2558937,36.5,-80.5,12,1745762400
2048.6548,3.4148536,-7.8858933,36.5,-80.25,12,1745762400
2046.7987,3.9248536,-8.135894,36.5,-80.0,12,1745762400
2044.6548,4.4948535,-8.575893,36.5,-79.75,12,1745762400
2042.6868,4.9648533,-8.885894,36.5,-79.5,12,1745762400
2041.0387,5.5148535,-9.065893,36.5,-79.25,12,1745762400
2039.2467,6.2248535,-9.225894,36.5,-79.0,12,1745762400
2036.7507,7.0048537,-9.275893,36.5,-78.75,12,1745762400
2034.1267,7.9148536,-9.325893,36.5,-78.5,12,1745762400
2031.8387,8.844853,-9.465894,36.5,-78.25,12,1745762400
2029.5828,9.834853,-9.545894,36.5,-78.0,12,1745762400
2027.3907,10.824854,-9.445893,36.5,-77.75,12,1745762400
2025.4867,11.714853,-9.165894,36.5,-77.5,12,1745762400
2053.4707,2.6348536,-7.2158937,36.75,-81.5,12,1745762400
2052.4468,3.1748536,-7.6058936,36.75,-81.25,12,1745762400
2051.5188,3.1148536,-7.945894,36.75,-81.0,12,1745762400
2049.9187,3.3148534,-8.255894,36.75,-80.75,12,1745762400
2048.7026,3.4248536,-8.465894,36.75,-80.5,12,1745762400
2047.3108,3.0348535,-8.675894,36.75,-80.25,12,1745762400
2045.5988,3.3748536,-8.885894,36.75,-80.0,12,1745762400
2043.6307,3.8348534,-9.235893,36.75,-79.75,12,1745762400
2041.6947,4.1448536,-9.515894,36.75,-79.5,12,1745762400
2040.1587,4.4848537,-9.585894,36.75,-79.25,12,1745762400
2038.3187,4.7848535,-9.765894,36.75,-79.0,12,1745762400
2035.7748,5.5148535,-9.765894,36.75,-78.75,12,1745762400
2033.1348,6.6448536,-9.735893,36.75,-78.5,12,1745762400
2030.6228,7.6248536,-9.665894,36.75,-78.25,12,1745762400
2028.0308,8.614854,-9.7058935,36.75,-78.0,12,1745762400
2025.8228,9.624853,-9.645893,36.75,-77.75,12,1745762400
2023.4067,10.554853,-9.475894,36.75,-77.5,12,1745762400
2051.9827,2.1948535,-7.6058936,37.0,-81.5,12,1745762400
2051.0068,2.6548536,-8.195893,37.0,-81.25,12,1745762400
2050.1748,2.6048536,-8.785893,37.0,-81.0,12,1745762400
2049.0227,2.4348536,-8.975894,37.0,-80.75,12,1745762400
2047.2147,2.6848536,-9.2058935,37.0,-80.5,12,1745762400
2045.7588,2.8748536,-9.365893,37.0,-80.25,12,1745762400
2044.5587,2.7948534,-9.4558935,37.0,-80.0,12,1745762400
2042.6067,3.0448534,-9.885894,37.0,-79.75,12,1745762400
2040.3187,3.6248536,-10.175894,37.0,-79.5,12,1745762400
2038.3347,3.8648536,-10.565893,37.0,-79.25,12,1745762400
2036.5267,3.6648536,-10.945893,37.0,-79.0,12,1745762400
2033.9668,4.3048534,-11.255894,37.0,-78.75,12,1745762400
2030.7987,5.1748533,-11.845894,37.0,-78.5,12,1745762400
2027.8547,5.8548536,-12.155893,37.0,-78.25,12,1745762400
2024.9587,6.6148534,-12.385894,37.0,-78.0,12,1745762400
2022.7987,7.4148536,-12.275893,37.0,-77.75,12,1745762400
2020.1748,8.354854,-12.105893,37.0,-77.5,12,1745762400
2050.2227,0.8748535,-9.065893,37.25,-81.5,12,1745762400
2048.9106,1.5448536,-9.685894,37.25,-81.25,12,1745762400
2047.7588,2.2248535,-10.125894,37.25,-81.0,12,1745762400
2046.3667,2.4948535,-10.335894,37.25,-80.75,12,1745762400
2045.0548,2.6848536,-10.415894,37.25,-80.5,12,1745762400
2043.3268,2.5648534,-10.895893,37.25,-80.25,12,1745762400
2041.5028,2.5548534,-11.585894,37.25,-80.0,12,1745762400
2039.4707,2.8548536,-12.095894,37.25,-79.75,12,1745762400
2037.1348,3.1948535,-12.615893,37.25,-79.5,12,1745762400
2034.6868,3.0848534,-13.685894,37.25,-79.25,12,1745762400
2032.7827,3.3048534,-13.925894,37.25,-79.0,12,1745762400
2030.0308,3.4648535,-14.645893,37.25,-78.75,12,1745762400
2027.0227,3.7948534,-15.395893,37.25,-78.5,12,1745762400
2023.9668,4.4648533,-15.875894,37.25,-78.25,12,1745762400
2020.9108,5.3048534,-16.215893,37.25,-78.0,12,1745762400
2018.1908,6.2048535,-16.435894,37.25,-77.75,12,1745762400
2015.2307,7.1348534,-16.455894,37.25,-77.5,12,1745762400
2050.6067,0.4848535,-8.295894,37.5,-81.5,12,1745762400
2049.4548,0.9948535,-8.655893,37.5,-81.25,12,1745762400
2047.5188,1.1148535,-9.565893,37.5,-81.0,12,1745762400
2045.1188,1.2848535,-10.9558935,37.5,-80.75,12,1745762400
2042.5427,1.5148535,-12.305894,37.5,-80.5,12,1745762400
2040.1267,2.2448535,-13.105893,37.5,-80.25,12,1745762400
2038.7028,2.5248535,-13.385894,37.5,-80.0,12,1745762400
2036.4948,2.8148534,-14.055894,37.5,-79.75,12,1745762400
2033.7588,2.4748535,-15.015894,37.5,-79.5,12,1745762400
2032.1587,3.1848536,-15.295894,37.5,-79.25,12,1745762400
2030.0308,3.5148535,-15.385894,37.5,-79.0,12,1745762400
2027.2948,3.4548535,-16.065893,37.5,-78.75,12,1745762400
2024.5107,4.0148535,-16.235893,37.5,-78.5,12,1745762400
2022.0627,4.3148537,-16.455894,37.5,-78.25,12,1745762400
2019.5988,4.8148537,-16.715893,37.5,-78.0,12,1745762400
2016.7827,5.4148536,-17.185894,37.5,-77.75,12,1745762400
2013.6787,6.2648535,-17.495893,37.5,-77.5,12,1745762400
2584.7021,5.0627832,-5.6496387,36.5,-81.5,12,1745762400
2584.3662,4.972783,-5.4396386,36.5,-81.25,12,1745762400
2583.5183,4.932783,-5.1296387,36.5,-81.0,12,1745762400
2582.6863,5.032783,-4.9196386,36.5,-80.75,12,1745762400
2580.5103,5.6527834,-5.4796386,36.5,-80.5,12,1745762400
2577.9983,6.6527834,-6.179639,36.5,-80.25,12,1745762400
2575.8862,7.372783,-6.639639,36.5,-80.0,12,1745762400
2573.4543,8.202784,-7.1696386,36.5,-79.75,12,1745762400
2571.1663,8.872784,-7.5196385,36.5,-79.5,12,1745762400
2569.4702,9.332783,-7.7496386,36.5,-79.25,12,1745762400
2567.7903,9.652783,-7.8796387,36.5,-79.0,12,1745762400
2565.3901,10.252783,-7.8796387,36.5,-78.75,12,1745762400
2562.6702,11.242784,-7.7896385,36.5,-78.5,12,1745762400
2560.3184,12.132783,-7.7296386,36.5,-78.25,12,1745762400
2558.0942,13.0327835,-7.6896386,36.5,-78.0,12,1745762400
2556.0623,13.902783,-7.4996386,36.5,-77.75,12,1745762400
2554.3342,14.622784,-7.179639,36.5,-77.5,12,1745762400
2583.0542,4.742783,-6.4196386,36.75,-81.5,12,1745762400
2582.2222,4.802783,-6.6896386,36.75,-81.25,12,1745762400
2581.3262,4.8827834,-6.759639,36.75,-81.0,12,1745762400
2580.0461,4.9827833,-6.5896387,36.75,-80.75,12,1745762400
2578.9583,5.2527833,-6.4996386,36.75,-80.5,12,1745762400
2576.7502,5.662783,-6.8396387,36.75,-80.25,12,1745762400
2574.4622,6.222783,-7.3696384,36.75,-80.0,12,1745762400
2572.0623,7.032783,-7.679639,36.75,-79.75,12,1745762400
2569.6624,7.6727834,-8.069638,36.75,-79.5,12,1745762400
2567.8381,7.972783,-8.429639,36.75,-79.25,12,1745762400
2565.7102,8.452784,-8.7896385,36.75,-79.0,12,1745762400
2563.0222,9.272783,-8.769639,36.75,-78.75,12,1745762400
2560.1423,10.342783,-8.699638,36.75,-78.5,12,1745762400
2557.5662,11.252783,-8.689639,36.75,-78.25,12,1745762400
2554.8782,12.262783,-8.569638,36.75,-78.0,12,1745762400
2552.6382,13.152783,-8.299639,36.75,-77.75,12,1745762400
2550.2861,13.982783,-7.9796386,36.75,-77.5,12,1745762400
2581.0063,4.492783,-6.929639,37.0,-81.5,12,1745762400
2580.3662,4.7727833,-7.0896387,37.0,-81.25,12,1745762400
2579.3901,4.6127834,-7.389639,37.0,-81.0,12,1745762400
2578.0461,4.332783,-7.6896386,37.0,-80.75,12,1745762400
2576.0942,4.2127833,-7.909639,37.0,-80.5,12,1745762400
2574.5103,4.4827833,-8.059639,37.0,-80.25,12,1745762400
2572.9421,4.9827833,-8.249639,37.0,-80.0,12,1745762400
2570.4302,5.832783,-8.819638,37.0,-79.75,12,1745762400
2567.6304,6.8127832,-9.489638,37.0,-79.5,12,1745762400
2565.5823,7.492783,-9.749639,37.0,-79.25,12,1745762400
2563.3423,8.052783,-9.879639,37.0,-79.0,12,1745762400
2560.1743,8.982783,-10.109638,37.0,-78.75,12,1745762400
2556.8943,10.112783,-10.3296385,37.0,-78.5,12,1745762400
2553.9023,10.972783,-10.369638,37.0,-78.25,12,1745762400
2550.7983,11.922783,-10.469639,37.0,-78.0,12,1745762400
2548.2861,12.632783,-10.389639,37.0,-77.75,12,1745762400
2545.3423,13.472783,-10.259639,37.0,-77.5,12,1745762400
2578.0461,3.8927832,-8.689639,37.25,-81.5,12,1745762400
2576.6223,3.972783,-9.169639,37.25,-81.25,12,1745762400
2575.6462,4.032783,-9.469639,37.25,-81.0,12,1745762400
2574.6543,3.9327831,-9.569638,37.25,-80.75,12,1745762400
2573.7263,4.052783,-9.489638,37.25,-80.5,12,1745762400
2572.0461,4.432783,-9.749639,37.25,-80.25,12,1745762400
2569.8381,5.082783,-10.439639,37.25,-80.0,12,1745762400
2567.4702,5.9027834,-10.939639,37.25,-79.75,12,1745762400
2564.9421,7.032783,-11.239638,37.25,-79.5,12,1745762400
2562.3662,7.822783,-11.5796385,37.25,-79.25,12,1745762400
2560.1262,8.142783,-12.099639,37.25,-79.0,12,1745762400
2556.7983,9.2827835,-12.439639,37.25,-78.75,12,1745762400
2553.1023,10.352783,-12.8296385,37.25,-78.5,12,1745762400
2549.6143,11.232783,-13.099639,37.25,-78.25,12,1745762400
2546.1743,12.232783,-13.339639,37.25,-78.0,12,1745762400
2543.1501,13.072783,-13.489638,37.25,-77.75,12,1745762400
2539.7742,14.0327835,-13.5796385,37.25,-77.5,12,1745762400
2576.7183,3.0027833,-8.979639,37.5,-81.5,12,1745762400
2575.6143,3.442783,-9.099639,37.5,-81.25,12,1745762400
2574.1582,3.7827833,-9.549639,37.5,-81.0,12,1745762400
2572.3342,4.122783,-10.379639,37.5,-80.75,12,1745762400
2570.3662,4.392783,-11.069638,37.5,-80.5,12,1745762400
2568.7664,4.7727833,-11.319638,37.5,-80.25,12,1745762400
2567.3743,5.1727834,-11.619638,37.5,-80.0,12,1745762400
2564.7021,5.9427834,-12.249639,37.5,-79.75,12,1745762400
2561.4863,6.9227834,-12.669639,37.5,-79.5,12,1745762400
2559.2942,7.622783,-12.8296385,37.5,-79.25,12,1745762400
2557.2942,7.972783,-12.979639,37.5,-79.0,12,1745762400
2553.5981,8.902783,-13.369638,37.5,-78.75,12,1745762400
2549.9983,9.912784,-13.499639,37.5,-78.5,12,1745762400
2546.8943,10.592783,-13.569638,37.5,-78.25,12,1745762400
2543.8062,11.372784,-13.619638,37.5,-78.0,12,1745762400
2540.7021,12.272783,-13.669639,37.5,-77.75,12,1745762400
2537.2942,13.262783,-13.569638,37.5,-77.5,12,1745762400
3145.9119,6.068584,-4.847164,36.5,-81.5,12,1745762400
3145.1318,6.128584,-4.537164,36.5,-81.25,12,1745762400
3143.992,6.248584,-4.4371643,36.5,-81.0,12,1745762400
3142.532,6.558584,-4.8171644,36.5,-80.75,12,1745762400
3139.692,7.448584,-5.7071643,36.5,-80.5,12,1745762400
3136.732,8.418584,-6.7571645,36.5,-80.25,12,1745762400
3134.8318,9.028584,-7.307164,36.5,-80.0,12,1745762400
3132.472,9.918584,-7.6971645,36.5,-79.75,12,1745762400
3130.1318,10.608584,-7.9871645,36.5,-79.5,12,1745762400
3128.3518,10.928584,-8.217164,36.5,-79.25,12,1745762400
3126.692,11.118584,-8.357164,36.5,-79.0,12,1745762400
3124.3518,11.548584,-8.387164,36.5,-78.75,12,1745762400
3121.6118,12.418584,-8.377164,36.5,-78.5,12,1745762400
3119.3518,13.158584,-8.397164,36.5,-78.25,12,1745762400
3117.192,13.928584,-8.407165,36.5,-78.0,12,1745762400
3115.292,14.578584,-8.247165,36.5,-77.75,12,1745762400
3113.6719,15.088584,-7.8971643,36.5,-77.5,12,1745762400
3142.9119,5.928584,-6.6271644,36.75,-81.5,12,1745762400
3142.032,5.878584,-6.7271643,36.75,-81.25,12,1745762400
3140.972,5.938584,-6.7771645,36.75,-81.0,12,1745762400
3139.792,6.0385838,-6.4971642,36.75,-80.75,12,1745762400
3138.5718,6.478584,-6.347164,36.75,-80.5,12,1745762400
3136.0718,7.418584,-6.7571645,36.75,-80.25,12,1745762400
3133.3118,8.158584,-7.3771644,36.75,-80.0,12,1745762400
3130.6719,8.808584,-7.827164,36.75,-79.75,12,1745762400
3127.992,9.408584,-8.337164,36.75,-79.5,12,1745762400
3125.992,9.618584,-8.797164,36.75,-79.25,12,1745762400
3123.772,9.898584,-9.287165,36.75,-79.0,12,1745762400
3121.0918,10.528584,-9.577165,36.75,-78.75,12,1745762400
3118.272,11.478584,-9.847164,36.75,-78.5,12,1745762400
3115.712,12.278584,-10.157165,36.75,-78.25,12,1745762400
3113.032,13.288584,-10.357164,36.75,-78.0,12,1745762400
3110.712,14.168584,-10.437164,36.75,-77.75,12,1745762400
3108.3518,14.968584,-10.347164,36.75,-77.5,12,1745762400
3140.272,5.898584,-7.517164,37.0,-81.5,12,1745762400
3139.712,6.088584,-7.5071645,37.0,-81.25,12,1745762400
3138.692,6.128584,-7.517164,37.0,-81.0,12,1745762400
3137.1519,6.018584,-7.677164,37.0,-80.75,12,1745762400
3135.212,5.748584,-7.867164,37.0,-80.5,12,1745762400
3133.4119,5.818584,-7.9871645,37.0,-80.25,12,1745762400
3131.3918,6.338584,-8.297164,37.0,-80.0,12,1745762400
3128.6519,7.228584,-8.937164,37.0,-79.75,12,1745762400
3125.8118,8.228584,-9.7371645,37.0,-79.5,12,1745762400
3123.6519,8.838584,-10.457165,37.0,-79.25,12,1745762400
3121.212,9.628584,-10.897164,37.0,-79.0,12,1745762400
3118.0518,10.798584,-11.277164,37.0,-78.75,12,1745762400
3114.972,12.118584,-11.577165,37.0,-78.5,12,1745762400
3112.1318,13.208584,-11.707165,37.0,-78.25,12,1745762400
3109.192,14.348584,-11.697165,37.0,-78.0,12,1745762400
3106.512,15.348584,-11.687164,37.0,-77.75,12,1745762400
3103.532,16.418585,-11.467164,37.0,-77.5,12,1745762400
3137.0518,6.148584,-8.597164,37.25,-81.5,12,1745762400
3135.6719,5.948584,-8.957165,37.25,-81.25,12,1745762400
3134.692,5.568584,-9.167164,37.25,-81.0,12,1745762400
3133.8118,5.158584,-9.207165,37.25,-80.75,12,1745762400
3132.9119,5.078584,-9.107164,37.25,-80.5,12,1745762400
3131.192,5.658584,-9.277164,37.25,-80.25,12,1745762400
3128.8718,6.598584,-9.757164,37.25,-80.0,12,1745762400
3126.432,7.738584,-10.167164,37.25,-79.75,12,1745762400
3123.792,8.968584,-10.577165,37.25,-79.5,12,1745762400
3121.472,9.898584,-10.747165,37.25,-79.25,12,1745762400
3119.192,10.598584,-10.937164,37.25,-79.0,12,1745762400
3115.792,11.808584,-11.337164,37.25,-78.75,12,1745762400
3112.212,13.088584,-11.377164,37.25,-78.5,12,1745762400
3108.752,14.098584,-11.437164,37.25,-78.25,12,1745762400
3105.472,15.178584,-11.387164,37.25,-78.0,12,1745762400
3102.432,16.178583,-11.327165,37.25,-77.75,12,1745762400
3098.992,17.348583,-11.197165,37.25,-77.5,12,1745762400
3134.1519,5.008584,-9.637164,37.5,-81.5,12,1745762400
3132.8918,4.938584,-9.937164,37.5,-81.25,12,1745762400
3131.8118,5.208584,-10.057164,37.5,-81.0,12,1745762400
3130.6719,5.608584,-10.067164,37.5,-80.75,12,1745762400
3129.472,6.128584,-10.057164,37.5,-80.5,12,1745762400
3128.3518,6.578584,-9.937164,37.5,-80.25,12,1745762400
3126.8718,7.258584,-10.207165,37.5,-80.0,12,1745762400
3123.8718,8.318584,-10.797164,37.5,-79.75,12,1745762400
3120.512,9.428584,-11.257164,37.5,-79.5,12,1745762400
3118.1519,10.098584,-11.4871645,37.5,-79.25,12,1745762400
3115.972,10.318584,-11.7371645,37.5,-79.0,12,1745762400
3112.032,11.338584,-12.067164,37.5,-78.75,12,1745762400
3108.3118,12.548584,-12.087164,37.5,-78.5,12,1745762400
3105.1519,13.318584,-11.9871645,37.5,-78.25,12,1745762400
3101.992,14.138584,-11.7371645,37.5,-78.0,12,1745762400
3098.8318,15.108584,-11.437164,37.5,-77.75,12,1745762400
3095.432,16.248585,-10.937164,37.5,-77.5,12,1745762400
3740.826,7.464038,-5.570491,36.5,-81.5,12,1745762400
3739.2458,7.744038,-5.2104907,36.5,-81.25,12,1745762400
3737.5059,8.044038,-5.260491,36.5,-81.0,12,1745762400
3735.346,8.614038,-5.970491,36.5,-80.75,12,1745762400
3732.0059,9.534039,-7.110491,36.5,-80.5,12,1745762400
3729.0059,10.164038,-8.160491,36.5,-80.25,12,1745762400
3727.186,10.434038,-8.700491,36.5,-80.0,12,1745762400
3725.066,11.124038,-9.070491,36.5,-79.75,12,1745762400
3722.806,11.664038,-9.270491,36.5,-79.5,12,1745762400
3720.946,11.854038,-9.460491,36.5,-79.25,12,1745762400
3719.2258,12.024038,-9.640491,36.5,-79.0,12,1745762400
3716.906,12.524038,-9.770491,36.5,-78.75,12,1745762400
3714.2258,13.374038,-9.950491,36.5,-78.5,12,1745762400
3712.0059,14.0740385,-10.100491,36.5,-78.25,12,1745762400
3709.866,14.774038,-10.22049,36.5,-78.0,12,1745762400
3708.046,15.434038,-10.160491,36.5,-77.75,12,1745762400
3706.426,15.954038,-10.05049,36.5,-77.5,12,1745762400
3737.2258,7.714038,-7.0804906,36.75,-81.5,12,1745762400
3735.946,7.704038,-6.9404907,36.75,-81.25,12,1745762400
3734.386,7.704038,-6.990491,36.75,-81.0,12,1745762400
3732.786,7.614038,-7.030491,36.75,-80.75,12,1745762400
3731.106,8.024038,-7.240491,36.75,-80.5,12,1745762400
3728.2458,9.064038,-7.9804907,36.75,-80.25,12,1745762400
3725.286,9.724038,-8.700491,36.75,-80.0,12,1745762400
3722.546,10.174038,-9.230491,36.75,-79.75,12,1745762400
3719.7258,10.604038,-9.910491,36.75,-79.5,12,1745762400
3717.586,10.794038,-10.440491,36.75,-79.25,12,1745762400
3715.366,11.194038,-10.780491,36.75,-79.0,12,1745762400
3712.906,11.8240385,-11.020491,36.75,-78.75,12,1745762400
3710.306,12.814038,-11.330491,36.75,-78.5,12,1745762400
3707.886,13.714038,-11.610491,36.75,-78.25,12,1745762400
3705.306,14.734038,-11.790491,36.75,-78.0,12,1745762400
3703.046,15.544038,-11.940491,36.75,-77.75,12,1745762400
3700.7659,16.334038,-12.000491,36.75,-77.5,12,1745762400
3733.686,7.734038,-8.310491,37.0,-81.5,12,1745762400
